,DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
15018,2024.03.18,18:30:00,18101.0,18101.8,18065.3,18076.3,2484,0,6
15019,2024.03.18,18:35:00,18076.4,18094.4,18071.5,18089.8,2128,0,6
15020,2024.03.18,18:40:00,18089.3,18095.0,18082.0,18092.8,1667,0,6
15021,2024.03.18,18:45:00,18092.6,18095.3,18072.4,18079.3,1902,0,6
15022,2024.03.18,18:50:00,18080.0,18083.6,18057.6,18065.5,2118,0,6
15023,2024.03.18,18:55:00,18064.8,18082.1,18059.8,18076.0,1925,0,6
15024,2024.03.18,19:00:00,18076.5,18076.8,18051.4,18065.5,2019,0,6
15025,2024.03.18,19:05:00,18065.8,18080.9,18063.1,18077.9,1808,0,6
15026,2024.03.18,19:10:00,18077.5,18094.6,18076.8,18092.8,1870,0,6
15027,2024.03.18,19:15:00,18092.5,18093.1,18078.3,18085.8,1595,0,6
15028,2024.03.18,19:20:00,18086.1,18088.3,18079.1,18083.3,1416,0,6
15029,2024.03.18,19:25:00,18083.0,18087.4,18069.3,18073.0,1895,0,6
15030,2024.03.18,19:30:00,18073.5,18074.5,18054.9,18066.4,1925,0,6
15031,2024.03.18,19:35:00,18066.3,18075.3,18063.5,18071.5,1540,0,6
15032,2024.03.18,19:40:00,18071.0,18082.8,18063.9,18079.3,1484,0,6
15033,2024.03.18,19:45:00,18079.4,18081.8,18062.5,18063.8,1455,0,6
15034,2024.03.18,19:50:00,18063.6,18066.0,18034.8,18043.8,2372,0,6
15035,2024.03.18,19:55:00,18043.3,18044.5,18027.0,18029.9,1991,0,6
15036,2024.03.18,20:00:00,18030.5,18036.5,18018.0,18020.5,2199,0,6
15037,2024.03.18,20:05:00,18020.4,18041.4,18016.6,18035.5,1951,0,6
15038,2024.03.18,20:10:00,18034.3,18039.5,18027.8,18035.5,1485,0,6
15039,2024.03.18,20:15:00,18036.4,18043.8,18026.5,18042.8,1443,0,6
15040,2024.03.18,20:20:00,18042.5,18065.6,18041.9,18064.1,1857,0,6
15041,2024.03.18,20:25:00,18064.3,18073.1,18060.0,18072.3,1713,0,6
15042,2024.03.18,20:30:00,18072.1,18076.5,18058.5,18061.5,1794,0,6
15043,2024.03.18,20:35:00,18061.8,18064.0,18034.1,18036.5,1830,0,6
15044,2024.03.18,20:40:00,18036.4,18047.3,18030.0,18044.8,1819,0,6
15045,2024.03.18,20:45:00,18045.0,18052.8,18040.0,18052.8,1411,0,6
15046,2024.03.18,20:50:00,18052.5,18058.5,18040.8,18047.8,1360,0,6
15047,2024.03.18,20:55:00,18047.5,18060.6,18043.5,18057.8,1253,0,6
15048,2024.03.18,21:00:00,18058.3,18064.5,18050.9,18060.8,1426,0,6
15049,2024.03.18,21:05:00,18060.5,18073.4,18052.4,18071.1,1612,0,6
15050,2024.03.18,21:10:00,18071.3,18079.0,18061.9,18063.5,1676,0,6
15051,2024.03.18,21:15:00,18062.9,18077.3,18062.3,18075.8,1283,0,6
15052,2024.03.18,21:20:00,18076.3,18079.8,18065.4,18077.8,1398,0,6
15053,2024.03.18,21:25:00,18078.1,18095.8,18076.5,18094.6,1709,0,6
15054,2024.03.18,21:30:00,18095.0,18096.0,18083.0,18088.6,1436,0,6
15055,2024.03.18,21:35:00,18088.5,18094.8,18081.4,18087.3,1327,0,6
15056,2024.03.18,21:40:00,18087.0,18087.0,18039.8,18053.8,2379,0,6
15057,2024.03.18,21:45:00,18054.3,18064.0,18045.3,18063.5,1763,0,6
15058,2024.03.18,21:50:00,18062.9,18066.8,18054.8,18062.0,1436,0,6
15059,2024.03.18,21:55:00,18061.9,18067.4,18050.4,18062.5,1384,0,6
15060,2024.03.18,22:00:00,18063.3,18064.3,18053.8,18063.8,1266,0,6
15061,2024.03.18,22:05:00,18063.9,18081.9,18055.5,18076.8,1566,0,6
15062,2024.03.18,22:10:00,18076.5,18081.8,18069.5,18073.8,1213,0,6
15063,2024.03.18,22:15:00,18074.3,18078.6,18066.8,18074.0,1284,0,6
15064,2024.03.18,22:20:00,18073.9,18077.0,18065.4,18068.3,1382,0,6
15065,2024.03.18,22:25:00,18068.0,18070.5,18054.5,18064.3,1488,0,6
15066,2024.03.18,22:30:00,18064.8,18075.9,18061.9,18072.0,1481,0,6
15067,2024.03.18,22:35:00,18071.5,18072.0,18058.3,18059.6,1533,0,6
15068,2024.03.18,22:40:00,18060.3,18062.5,18051.1,18061.8,1662,0,6
15069,2024.03.18,22:45:00,18061.5,18066.9,18057.4,18059.9,1381,0,6
15070,2024.03.18,22:50:00,18057.5,18057.5,18017.6,18018.3,2880,0,6
15071,2024.03.18,22:55:00,18020.4,18030.8,18004.3,18013.8,3462,0,6
15072,2024.03.18,23:00:00,18014.0,18015.8,17998.1,18004.5,1127,0,8
15073,2024.03.18,23:05:00,18003.5,18021.1,18003.5,18018.5,672,0,18
15074,2024.03.18,23:10:00,18017.6,18024.5,18012.3,18020.9,471,0,18
15075,2024.03.18,23:15:00,18020.4,18021.9,17994.0,18008.1,1075,0,18
15076,2024.03.18,23:20:00,18007.7,18013.2,17993.2,18005.7,765,0,18
15077,2024.03.18,23:25:00,18005.2,18033.5,18003.6,18022.4,1026,0,18
15078,2024.03.18,23:30:00,18021.8,18028.7,18010.4,18022.3,807,0,18
15079,2024.03.18,23:35:00,18021.6,18026.2,18011.0,18011.6,473,0,18
15080,2024.03.18,23:40:00,18012.3,18019.4,18008.5,18014.6,407,0,18
15081,2024.03.18,23:45:00,18014.3,18019.4,18010.4,18017.8,386,0,18
15082,2024.03.18,23:50:00,18017.6,18018.9,18011.3,18011.3,291,0,18
15083,2024.03.18,23:55:00,18011.5,18014.8,18008.6,18011.5,314,0,18
15084,2024.03.19,01:00:00,18000.4,18011.4,17995.9,17999.1,458,0,18
15085,2024.03.19,01:05:00,17998.9,18001.8,17993.1,17996.3,407,0,18
15086,2024.03.19,01:10:00,17995.9,18001.5,17994.4,17996.6,205,0,18
15087,2024.03.19,01:15:00,17995.6,18005.1,17993.9,18000.4,263,0,18
15088,2024.03.19,01:20:00,18000.5,18000.8,17996.3,17997.4,125,0,18
15089,2024.03.19,01:25:00,17997.6,18002.0,17995.3,17995.9,154,0,18
15090,2024.03.19,01:30:00,17995.7,17996.9,17988.5,17988.7,233,0,18
15091,2024.03.19,01:35:00,17988.3,17992.1,17987.2,17991.4,214,0,18
15092,2024.03.19,01:40:00,17990.5,17991.4,17985.5,17987.1,140,0,18
15093,2024.03.19,01:45:00,17986.9,17987.5,17963.9,17965.4,519,0,18
15094,2024.03.19,01:50:00,17965.3,17973.1,17965.3,17971.0,303,0,18
15095,2024.03.19,01:55:00,17970.9,17973.3,17969.2,17971.8,185,0,18
15096,2024.03.19,02:00:00,17971.9,17972.0,17960.5,17962.4,390,0,18
15097,2024.03.19,02:05:00,17962.6,17968.8,17962.6,17968.7,223,0,18
15098,2024.03.19,02:10:00,17969.0,17982.8,17967.7,17980.0,427,0,18
15099,2024.03.19,02:15:00,17980.1,17981.1,17976.5,17978.2,270,0,18
15100,2024.03.19,02:20:00,17977.5,17981.7,17974.7,17979.4,199,0,18
15101,2024.03.19,02:25:00,17979.3,17980.4,17974.9,17979.3,156,0,18
15102,2024.03.19,02:30:00,17979.2,17980.0,17976.1,17978.9,161,0,18
15103,2024.03.19,02:35:00,17979.1,17981.0,17977.8,17978.7,157,0,18
15104,2024.03.19,02:40:00,17979.0,17980.8,17975.0,17975.7,162,0,18
15105,2024.03.19,02:45:00,17975.1,17977.4,17973.0,17975.2,242,0,18
15106,2024.03.19,02:50:00,17975.0,17978.5,17973.8,17978.5,160,0,18
15107,2024.03.19,02:55:00,17978.4,17978.4,17974.9,17976.7,181,0,18
15108,2024.03.19,03:00:00,17977.3,17979.5,17968.8,17973.9,410,0,18
15109,2024.03.19,03:05:00,17974.6,17975.6,17967.9,17969.0,295,0,18
15110,2024.03.19,03:10:00,17968.7,17972.0,17962.6,17971.0,394,0,18
15111,2024.03.19,03:15:00,17971.7,17976.9,17969.4,17969.9,269,0,18
15112,2024.03.19,03:20:00,17969.8,17970.1,17965.5,17969.2,236,0,18
15113,2024.03.19,03:25:00,17968.2,17968.4,17963.1,17964.8,199,0,18
15114,2024.03.19,03:30:00,17964.9,17966.4,17960.8,17963.9,266,0,18
15115,2024.03.19,03:35:00,17964.0,17966.9,17963.9,17966.5,213,0,18
15116,2024.03.19,03:40:00,17966.9,17970.4,17964.5,17964.7,256,0,18
15117,2024.03.19,03:45:00,17965.0,17965.3,17944.4,17954.5,547,0,18
15118,2024.03.19,03:50:00,17953.9,17956.2,17946.7,17949.6,433,0,18
15119,2024.03.19,03:55:00,17950.2,17953.7,17948.0,17948.9,305,0,18
15120,2024.03.19,04:00:00,17948.8,17953.9,17945.8,17953.7,438,0,18
15121,2024.03.19,04:05:00,17953.3,17957.5,17951.9,17955.7,327,0,18
15122,2024.03.19,04:10:00,17955.1,17955.4,17951.5,17952.5,267,0,18
15123,2024.03.19,04:15:00,17952.4,17953.2,17945.5,17953.2,434,0,18
15124,2024.03.19,04:20:00,17952.5,17953.7,17947.9,17949.3,323,0,18
15125,2024.03.19,04:25:00,17950.2,17951.5,17938.9,17941.8,437,0,18
15126,2024.03.19,04:30:00,17941.7,17944.0,17937.8,17940.2,546,0,18
15127,2024.03.19,04:35:00,17940.3,17946.4,17936.3,17944.3,455,0,18
15128,2024.03.19,04:40:00,17944.2,17953.3,17943.8,17952.2,426,0,18
15129,2024.03.19,04:45:00,17952.5,17954.5,17948.4,17950.2,374,0,18
15130,2024.03.19,04:50:00,17950.5,17954.2,17947.9,17953.4,307,0,18
15131,2024.03.19,04:55:00,17952.2,17956.5,17949.3,17956.2,290,0,18
15132,2024.03.19,05:00:00,17955.8,17960.8,17954.7,17959.9,347,0,18
15133,2024.03.19,05:05:00,17959.8,17963.4,17958.9,17962.7,302,0,18
15134,2024.03.19,05:10:00,17962.5,17977.2,17962.3,17975.9,483,0,18
15135,2024.03.19,05:15:00,17975.3,17976.3,17970.8,17974.9,452,0,18
15136,2024.03.19,05:20:00,17975.0,17980.9,17974.2,17975.5,434,0,18
15137,2024.03.19,05:25:00,17974.9,17975.3,17968.7,17971.9,350,0,18
15138,2024.03.19,05:30:00,17971.0,17971.9,17967.9,17969.4,200,0,18
15139,2024.03.19,05:35:00,17970.3,17972.8,17968.9,17969.9,223,0,18
15140,2024.03.19,05:40:00,17969.8,17971.1,17968.5,17970.9,205,0,18
15141,2024.03.19,05:45:00,17970.8,17974.8,17969.1,17971.1,247,0,18
15142,2024.03.19,05:50:00,17970.9,17973.4,17970.9,17971.9,158,0,18
15143,2024.03.19,05:55:00,17972.5,17974.2,17970.9,17972.4,131,0,18
15144,2024.03.19,06:00:00,17972.8,17982.5,17971.9,17978.7,304,0,18
15145,2024.03.19,06:05:00,17978.6,17983.7,17977.0,17983.3,274,0,18
15146,2024.03.19,06:10:00,17982.9,17984.3,17979.5,17982.4,272,0,18
15147,2024.03.19,06:15:00,17982.3,17984.8,17978.3,17978.7,215,0,18
15148,2024.03.19,06:20:00,17978.8,17980.4,17973.3,17974.7,259,0,18
15149,2024.03.19,06:25:00,17976.2,17977.2,17971.9,17973.2,265,0,18
15150,2024.03.19,06:30:00,17973.8,17975.9,17960.9,17960.9,421,0,18
15151,2024.03.19,06:35:00,17960.8,17977.3,17960.8,17977.3,685,0,18
15152,2024.03.19,06:40:00,17977.4,17995.1,17976.5,17980.1,1070,0,18
15153,2024.03.19,06:45:00,17979.9,17979.9,17948.9,17954.4,990,0,18
15154,2024.03.19,06:50:00,17954.8,17956.4,17941.6,17956.1,823,0,18
15155,2024.03.19,06:55:00,17956.2,17966.2,17956.1,17964.7,538,0,18
15156,2024.03.19,07:00:00,17964.8,17965.3,17957.8,17965.2,413,0,18
15157,2024.03.19,07:05:00,17965.6,17981.0,17964.5,17978.4,476,0,18
15158,2024.03.19,07:10:00,17978.6,17982.7,17973.3,17980.9,477,0,18
15159,2024.03.19,07:15:00,17980.7,17984.2,17975.6,17977.5,367,0,18
15160,2024.03.19,07:20:00,17977.7,17977.9,17968.3,17972.9,342,0,18
15161,2024.03.19,07:25:00,17973.9,17975.1,17969.9,17969.9,265,0,18
15162,2024.03.19,07:30:00,17970.0,17970.2,17963.2,17969.4,280,0,18
15163,2024.03.19,07:35:00,17968.2,17970.2,17966.4,17969.9,213,0,18
15164,2024.03.19,07:40:00,17970.0,17973.9,17968.1,17968.8,322,0,18
15165,2024.03.19,07:45:00,17968.4,17968.9,17966.0,17968.3,218,0,18
15166,2024.03.19,07:50:00,17967.2,17973.1,17964.7,17967.4,257,0,18
15167,2024.03.19,07:55:00,17967.1,17974.7,17967.0,17974.7,203,0,18
15168,2024.03.19,08:00:00,17974.6,17974.8,17965.9,17967.4,339,0,18
15169,2024.03.19,08:05:00,17967.6,17967.6,17958.9,17962.4,371,0,18
15170,2024.03.19,08:10:00,17962.3,17967.8,17961.2,17967.4,291,0,18
15171,2024.03.19,08:15:00,17967.5,17971.2,17966.7,17969.4,233,0,18
15172,2024.03.19,08:20:00,17968.8,17971.0,17967.8,17968.7,158,0,18
15173,2024.03.19,08:25:00,17968.6,17973.4,17968.2,17969.0,210,0,18
15174,2024.03.19,08:30:00,17968.9,17972.7,17963.2,17971.4,319,0,18
15175,2024.03.19,08:35:00,17971.3,17971.8,17964.9,17968.1,275,0,18
15176,2024.03.19,08:40:00,17968.2,17974.7,17966.8,17970.4,263,0,18
15177,2024.03.19,08:45:00,17970.5,17979.3,17970.4,17974.7,283,0,18
15178,2024.03.19,08:50:00,17974.3,17991.5,17974.3,17983.3,459,0,18
15179,2024.03.19,08:55:00,17984.4,17987.2,17981.2,17985.0,345,0,18
15180,2024.03.19,09:00:00,17984.9,17990.3,17975.7,17976.2,477,0,18
15181,2024.03.19,09:05:00,17976.3,17976.3,17962.9,17968.2,477,0,18
15182,2024.03.19,09:10:00,17968.0,17972.6,17959.3,17967.9,371,0,18
15183,2024.03.19,09:15:00,17967.5,17970.9,17964.9,17969.9,252,0,20
15184,2024.03.19,09:20:00,17969.8,17975.5,17969.4,17970.9,293,0,18
15185,2024.03.19,09:25:00,17971.1,17972.5,17968.8,17972.1,193,0,18
15186,2024.03.19,09:30:00,17971.9,17978.8,17971.3,17973.3,299,0,18
15187,2024.03.19,09:35:00,17972.9,17977.4,17972.8,17974.2,254,0,18
15188,2024.03.19,09:40:00,17974.3,17975.7,17969.5,17971.8,213,0,18
15189,2024.03.19,09:45:00,17971.9,17975.8,17971.9,17974.1,225,0,18
15190,2024.03.19,09:50:00,17974.2,17974.3,17965.4,17968.7,245,0,18
15191,2024.03.19,09:55:00,17968.8,17970.9,17965.0,17969.8,267,0,18
15192,2024.03.19,10:00:00,17969.7,17971.2,17954.9,17964.1,476,0,18
15193,2024.03.19,10:05:00,17964.2,17979.4,17963.3,17973.1,472,0,18
15194,2024.03.19,10:10:00,17971.8,17978.8,17970.8,17974.6,245,0,18
15195,2024.03.19,10:15:00,17974.4,17975.1,17967.8,17969.6,236,0,18
15196,2024.03.19,10:20:00,17969.4,17971.9,17965.4,17969.3,242,0,18
15197,2024.03.19,10:25:00,17969.2,17974.8,17967.7,17974.8,267,0,18
15198,2024.03.19,10:30:00,17974.9,17985.2,17974.2,17982.6,378,0,18
15199,2024.03.19,10:35:00,17982.7,17982.8,17972.6,17974.2,288,0,18
15200,2024.03.19,10:40:00,17974.3,17978.6,17966.0,17968.3,338,0,20
15201,2024.03.19,10:45:00,17967.6,17970.3,17960.3,17962.6,328,0,18
15202,2024.03.19,10:50:00,17962.2,17965.6,17957.5,17963.6,321,0,18
15203,2024.03.19,10:55:00,17962.9,17965.4,17957.5,17964.4,277,0,18
15204,2024.03.19,11:00:00,17964.2,17981.8,17964.2,17972.9,857,0,18
15205,2024.03.19,11:05:00,17972.2,17976.8,17949.3,17954.9,952,0,18
15206,2024.03.19,11:10:00,17954.4,17963.2,17947.4,17952.0,814,0,18
15207,2024.03.19,11:15:00,17951.8,17956.0,17944.7,17949.8,642,0,18
15208,2024.03.19,11:20:00,17949.7,17974.9,17949.6,17969.8,666,0,18
15209,2024.03.19,11:25:00,17970.2,17979.5,17963.9,17978.1,527,0,18
15210,2024.03.19,11:30:00,17978.2,17979.8,17969.7,17977.3,582,0,18
15211,2024.03.19,11:35:00,17977.4,17987.0,17976.7,17985.1,555,0,18
15212,2024.03.19,11:40:00,17985.2,18015.8,17984.9,18012.4,813,0,18
15213,2024.03.19,11:45:00,18012.5,18020.4,18006.5,18020.4,732,0,18
15214,2024.03.19,11:50:00,18020.6,18037.5,18019.4,18034.2,742,0,18
15215,2024.03.19,11:55:00,18034.3,18035.3,18006.8,18007.7,703,0,18
15216,2024.03.19,12:00:00,18008.0,18017.3,18008.0,18014.6,586,0,18
15217,2024.03.19,12:05:00,18013.6,18014.4,17981.2,17992.1,886,0,18
15218,2024.03.19,12:10:00,17992.2,17999.3,17987.7,17998.4,533,0,18
15219,2024.03.19,12:15:00,17998.5,18000.2,17989.4,17991.6,447,0,18
15220,2024.03.19,12:20:00,17991.4,17999.7,17991.4,17994.1,333,0,18
15221,2024.03.19,12:25:00,17994.2,17998.7,17988.6,17995.1,420,0,18
15222,2024.03.19,12:30:00,17995.4,17996.8,17985.5,17985.7,388,0,18
15223,2024.03.19,12:35:00,17985.3,17986.6,17970.9,17984.3,651,0,18
15224,2024.03.19,12:40:00,17984.2,17987.4,17973.2,17975.8,472,0,18
15225,2024.03.19,12:45:00,17975.4,17976.4,17962.7,17963.4,586,0,18
15226,2024.03.19,12:50:00,17963.3,17971.8,17962.5,17964.8,551,0,18
15227,2024.03.19,12:55:00,17964.7,17964.7,17955.4,17961.9,512,0,18
15228,2024.03.19,13:00:00,17963.8,17970.1,17958.5,17968.3,547,0,18
15229,2024.03.19,13:05:00,17968.2,17977.2,17964.3,17970.1,534,0,18
15230,2024.03.19,13:10:00,17969.9,17975.0,17967.4,17974.7,486,0,18
15231,2024.03.19,13:15:00,17974.8,17977.5,17967.8,17972.3,513,0,18
15232,2024.03.19,13:20:00,17972.4,17975.3,17969.4,17971.8,288,0,18
15233,2024.03.19,13:25:00,17971.3,17973.3,17968.3,17970.8,314,0,18
15234,2024.03.19,13:30:00,17971.4,17973.8,17967.8,17972.7,319,0,18
15235,2024.03.19,13:35:00,17971.8,17978.4,17967.0,17974.1,385,0,18
15236,2024.03.19,13:40:00,17973.9,17985.8,17973.8,17980.7,377,0,18
15237,2024.03.19,13:45:00,17980.8,17985.9,17979.7,17981.3,459,0,18
15238,2024.03.19,13:50:00,17981.4,17984.9,17952.8,17960.7,814,0,18
15239,2024.03.19,13:55:00,17960.6,17968.6,17959.8,17966.6,488,0,18
15240,2024.03.19,14:00:00,17965.1,17965.9,17931.7,17936.7,924,0,18
15241,2024.03.19,14:05:00,17936.6,17942.1,17927.8,17937.9,734,0,18
15242,2024.03.19,14:10:00,17937.8,17937.8,17919.3,17927.4,711,0,18
15243,2024.03.19,14:15:00,17927.6,17927.6,17909.9,17917.9,739,0,18
15244,2024.03.19,14:20:00,17917.0,17918.5,17909.8,17914.5,548,0,18
15245,2024.03.19,14:25:00,17914.3,17921.5,17911.4,17917.8,577,0,18
15246,2024.03.19,14:30:00,17917.7,17917.7,17895.8,17902.1,818,0,18
15247,2024.03.19,14:35:00,17902.2,17906.3,17891.5,17898.8,672,0,18
15248,2024.03.19,14:40:00,17898.8,17900.8,17889.0,17894.8,627,0,18
15249,2024.03.19,14:45:00,17894.9,17897.9,17891.3,17896.5,600,0,18
15250,2024.03.19,14:50:00,17896.3,17904.7,17894.5,17901.1,654,0,18
15251,2024.03.19,14:55:00,17901.2,17910.0,17901.2,17904.7,601,0,18
15252,2024.03.19,15:00:00,17904.5,17911.5,17898.5,17901.2,624,0,18
15253,2024.03.19,15:05:00,17901.8,17905.6,17880.3,17882.3,634,0,18
15254,2024.03.19,15:10:00,17882.2,17891.8,17881.3,17888.2,569,0,18
15255,2024.03.19,15:15:00,17888.3,17899.4,17885.4,17894.4,552,0,18
15256,2024.03.19,15:20:00,17894.3,17895.8,17875.8,17876.2,660,0,18
15257,2024.03.19,15:25:00,17876.1,17876.2,17863.0,17868.3,857,0,18
15258,2024.03.19,15:30:00,17869.3,17900.7,17864.3,17890.6,1662,0,18
15259,2024.03.19,15:35:00,17890.4,17902.4,17888.6,17902.4,845,0,18
15260,2024.03.19,15:40:00,17903.4,17903.7,17884.3,17886.9,844,0,18
15261,2024.03.19,15:45:00,17887.0,17904.1,17884.3,17902.2,713,0,18
15262,2024.03.19,15:50:00,17901.8,17910.3,17896.3,17906.4,666,0,18
15263,2024.03.19,15:55:00,17906.5,17919.4,17902.4,17916.3,816,0,18
15264,2024.03.19,16:00:00,17916.1,17927.5,17910.8,17923.8,787,0,18
15265,2024.03.19,16:05:00,17924.2,17926.3,17903.8,17904.4,876,0,18
15266,2024.03.19,16:10:00,17905.7,17925.3,17903.8,17924.0,788,0,18
15267,2024.03.19,16:15:00,17923.9,17930.3,17919.5,17922.3,616,0,18
15268,2024.03.19,16:20:00,17922.1,17934.1,17919.5,17926.3,590,0,18
15269,2024.03.19,16:25:00,17923.5,17936.3,17923.4,17927.9,814,0,18
15270,2024.03.19,16:30:00,17928.0,17937.0,17888.3,17914.0,5006,0,6
15271,2024.03.19,16:35:00,17913.5,17913.5,17862.9,17863.3,4769,0,6
15272,2024.03.19,16:40:00,17862.6,17863.9,17838.5,17851.2,4043,0,6
15273,2024.03.19,16:45:00,17851.0,17865.5,17842.5,17865.1,3531,0,6
15274,2024.03.19,16:50:00,17865.0,17886.1,17851.5,17867.0,3104,0,6
15275,2024.03.19,16:55:00,17866.5,17890.8,17861.0,17875.3,2562,0,6
15276,2024.03.19,17:00:00,17875.8,17897.8,17868.8,17895.3,2873,0,6
15277,2024.03.19,17:05:00,17895.8,17911.5,17888.0,17892.8,2554,0,6
15278,2024.03.19,17:10:00,17892.5,17900.3,17878.3,17888.3,2525,0,6
15279,2024.03.19,17:15:00,17888.8,17893.3,17863.1,17866.8,2692,0,6
15280,2024.03.19,17:20:00,17866.6,17870.9,17853.5,17866.8,2544,0,6
15281,2024.03.19,17:25:00,17867.3,17891.1,17855.4,17861.0,2826,0,6
15282,2024.03.19,17:30:00,17860.5,17884.8,17853.0,17878.4,2901,0,6
15283,2024.03.19,17:35:00,17878.5,17905.0,17874.8,17900.9,2870,0,6
15284,2024.03.19,17:40:00,17901.0,17919.8,17896.3,17915.0,2697,0,6
15285,2024.03.19,17:45:00,17915.1,17928.0,17908.0,17926.0,2606,0,6
15286,2024.03.19,17:50:00,17926.3,17931.1,17904.5,17912.8,2251,0,6
15287,2024.03.19,17:55:00,17913.5,17924.3,17899.8,17901.0,2199,0,6
15288,2024.03.19,18:00:00,17900.9,17914.9,17898.3,17913.8,1848,0,6
15289,2024.03.19,18:05:00,17913.5,17927.0,17909.1,17916.5,1741,0,6
15290,2024.03.19,18:10:00,17915.5,17919.2,17904.0,17911.3,1666,0,6
15291,2024.03.19,18:15:00,17911.8,17918.3,17904.5,17909.8,1633,0,6
15292,2024.03.19,18:20:00,17910.3,17911.0,17893.4,17894.5,1590,0,6
15293,2024.03.19,18:25:00,17894.8,17927.6,17891.8,17923.7,1888,0,6
15294,2024.03.19,18:30:00,17923.6,17950.0,17923.6,17944.8,2180,0,6
15295,2024.03.19,18:35:00,17945.1,17961.5,17939.7,17941.7,1789,0,6
15296,2024.03.19,18:40:00,17942.1,17948.0,17934.7,17939.8,1528,0,6
15297,2024.03.19,18:45:00,17940.1,17946.7,17931.3,17945.8,1410,0,6
15298,2024.03.19,18:50:00,17946.1,17948.2,17927.3,17928.1,1458,0,6
15299,2024.03.19,18:55:00,17928.5,17951.7,17925.6,17951.3,1687,0,6
15300,2024.03.19,19:00:00,17951.2,17956.0,17944.6,17952.3,1420,0,6
15301,2024.03.19,19:05:00,17952.6,17963.7,17948.3,17949.3,1521,0,6
15302,2024.03.19,19:10:00,17949.1,17954.5,17939.6,17944.3,1514,0,6
15303,2024.03.19,19:15:00,17944.6,17980.5,17940.8,17977.3,1736,0,6
15304,2024.03.19,19:20:00,17977.6,17994.7,17976.8,17993.6,2019,0,6
15305,2024.03.19,19:25:00,17993.7,17994.6,17980.7,17988.6,1709,0,6
15306,2024.03.19,19:30:00,17989.1,18010.7,17989.1,18007.1,2242,0,6
15307,2024.03.19,19:35:00,18007.6,18015.8,18003.3,18013.3,1803,0,6
15308,2024.03.19,19:40:00,18013.7,18042.8,18009.8,18041.3,1921,0,6
15309,2024.03.19,19:45:00,18041.0,18046.1,18031.8,18038.6,2073,0,6
15310,2024.03.19,19:50:00,18039.0,18061.0,18038.8,18052.8,2244,0,6
15311,2024.03.19,19:55:00,18052.0,18056.8,18032.8,18036.1,1817,0,6
15312,2024.03.19,20:00:00,18036.8,18077.8,18036.8,18052.6,2247,0,6
15313,2024.03.19,20:05:00,18052.3,18053.6,18032.0,18034.8,1904,0,6
15314,2024.03.19,20:10:00,18035.1,18050.8,18034.7,18036.1,1841,0,6
15315,2024.03.19,20:15:00,18035.8,18042.1,18024.6,18034.6,1865,0,6
15316,2024.03.19,20:20:00,18034.8,18040.0,18026.8,18038.3,1422,0,6
15317,2024.03.19,20:25:00,18038.6,18050.6,18034.3,18043.6,1426,0,6
15318,2024.03.19,20:30:00,18044.3,18060.8,18044.3,18051.8,1504,0,6
15319,2024.03.19,20:35:00,18051.5,18062.2,18043.8,18059.3,1363,0,6
15320,2024.03.19,20:40:00,18059.6,18063.7,18048.8,18055.8,1292,0,6
15321,2024.03.19,20:45:00,18056.1,18072.0,18056.1,18065.1,1339,0,6
15322,2024.03.19,20:50:00,18065.3,18069.5,18039.5,18045.8,1646,0,6
15323,2024.03.19,20:55:00,18045.6,18057.1,18041.3,18056.8,1280,0,6
15324,2024.03.19,21:00:00,18057.3,18057.5,18038.6,18047.1,1406,0,6
15325,2024.03.19,21:05:00,18047.6,18054.8,18038.1,18043.3,1287,0,6
15326,2024.03.19,21:10:00,18043.1,18061.3,18034.7,18056.8,1506,0,6
15327,2024.03.19,21:15:00,18056.6,18077.2,18053.3,18064.6,1777,0,6
15328,2024.03.19,21:20:00,18063.3,18071.1,18050.3,18056.1,1509,0,6
15329,2024.03.19,21:25:00,18056.6,18064.3,18052.1,18061.3,1302,0,6
15330,2024.03.19,21:30:00,18061.5,18081.6,18059.8,18070.6,1416,0,6
15331,2024.03.19,21:35:00,18070.3,18077.3,18065.1,18068.8,1094,0,6
15332,2024.03.19,21:40:00,18069.1,18077.1,18065.8,18073.1,1130,0,6
15333,2024.03.19,21:45:00,18072.8,18078.2,18067.8,18072.3,1005,0,6
15334,2024.03.19,21:50:00,18072.6,18079.1,18060.8,18062.3,1321,0,6
15335,2024.03.19,21:55:00,18062.6,18066.6,18048.3,18058.3,1634,0,6
15336,2024.03.19,22:00:00,18058.6,18068.2,18050.7,18052.8,1215,0,6
15337,2024.03.19,22:05:00,18053.1,18054.2,18037.2,18039.3,1707,0,6
15338,2024.03.19,22:10:00,18038.8,18048.3,18023.5,18029.6,1746,0,6
15339,2024.03.19,22:15:00,18029.1,18034.3,18009.6,18033.1,1914,0,6
15340,2024.03.19,22:20:00,18032.8,18038.1,18016.6,18022.6,1592,0,6
15341,2024.03.19,22:25:00,18023.1,18030.2,18014.7,18025.5,1484,0,6
15342,2024.03.19,22:30:00,18025.1,18035.5,18019.1,18025.0,1629,0,6
15343,2024.03.19,22:35:00,18025.1,18046.5,18024.6,18045.8,1378,0,6
15344,2024.03.19,22:40:00,18045.1,18047.5,18036.3,18042.8,1402,0,6
15345,2024.03.19,22:45:00,18042.3,18071.3,18042.3,18068.5,1637,0,6
15346,2024.03.19,22:50:00,18068.0,18075.8,18058.6,18071.8,2243,0,6
