<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.22	13907.5	13958.8	13717.0	13776.4	106027	0	10
2021.04.23	13771.9	13996.0	13752.8	13920.2	69031	0	10
2021.04.26	13929.6	14051.7	13880.2	14034.9	64548	0	10
2021.04.27	14037.1	14063.7	13928.2	13965.4	63549	0	10
2021.04.28	13970.9	14007.0	13893.3	13983.2	74149	0	10
2021.04.29	13980.3	14077.9	13833.3	13960.1	90130	0	10
2021.04.30	13957.8	13971.4	13834.3	13878.8	95492	0	10
2021.05.03	13897.0	13961.9	13786.7	13799.4	75407	0	10
2021.05.04	13800.3	13805.9	13395.7	13534.8	109602	0	10
2021.05.05	13541.1	13679.8	13477.9	13498.1	89176	0	10
2021.05.06	13502.6	13624.4	13402.6	13616.7	116815	0	10
2021.05.07	13629.3	13826.3	13598.1	13726.4	98113	0	10
2021.05.10	13726.4	13761.8	13316.1	13320.8	108405	0	10
2021.05.11	13335.4	13386.1	13076.0	13326.5	191026	0	10
2021.05.12	13332.1	13360.9	12970.7	12972.9	210577	0	10
2021.05.13	12989.6	13233.3	12924.4	13099.4	200253	0	10
2021.05.14	13102.1	13434.0	13079.2	13406.3	119345	0	10
2021.05.17	13388.6	13455.3	13191.2	13320.1	147064	0	10
2021.05.18	13319.1	13439.6	13186.5	13194.0	96564	0	10
2021.05.19	13194.1	13246.9	12959.3	13222.1	186401	0	10
2021.05.20	13223.3	13527.4	13155.6	13493.6	110366	0	10
2021.05.21	13494.5	13573.9	13400.8	13417.6	106038	0	10
2021.05.24	13385.5	13691.5	13361.3	13656.9	82983	0	10
2021.05.25	13652.9	13743.3	13612.7	13673.8	93920	0	10
2021.05.26	13669.4	13733.5	13661.7	13708.4	65374	0	10
2021.05.27	13705.9	13725.1	13624.6	13696.9	76797	0	10
2021.05.28	13698.4	13767.7	13666.7	13691.0	48510	0	10
2021.05.31	13704.5	13723.2	13656.3	13660.1	21492	0	10
2021.06.01	13667.2	13777.0	13597.2	13652.3	59021	0	10
2021.06.02	13646.5	13715.8	13606.6	13680.6	62570	0	10
2021.06.03	13684.9	13707.8	13464.6	13531.9	80597	0	10
2021.06.04	13532.6	13785.6	13469.2	13765.7	55820	0	10
2021.06.07	13781.8	13824.2	13692.8	13823.0	55099	0	10
2021.06.08	13822.3	13918.1	13744.1	13813.5	58680	0	10
2021.06.09	13817.0	13905.5	13805.4	13812.2	49748	0	10
2021.06.10	13818.8	13976.6	13727.5	13972.2	57597	0	10
2021.06.11	13977.1	13998.2	13933.5	13992.2	40390	0	10
2021.06.14	14005.5	14133.2	13965.6	14116.1	42420	0	10
2021.06.15	14119.2	14161.9	14009.6	14045.0	52254	0	10
2021.06.16	14043.1	14106.2	13841.3	13942.1	68305	0	10
2021.06.17	13945.1	14211.9	13852.1	14189.0	88296	0	10
2021.06.18	14184.5	14217.1	14023.9	14031.8	95733	0	10
2021.06.21	14038.3	14160.0	13973.0	14152.0	90461	0	22
2021.06.22	14155.8	14295.5	14082.9	14285.1	59084	0	10
2021.06.23	14288.6	14332.8	14249.4	14290.8	48224	0	10
2021.06.24	14289.8	14439.3	14287.1	14375.8	43986	0	10
2021.06.25	14377.5	14410.6	14330.8	14347.2	45402	0	10
2021.06.28	14359.8	14536.8	14350.6	14519.9	44053	0	10
2021.06.29	14517.3	14600.3	14485.5	14597.4	39410	0	10
2021.06.30	14600.6	14613.1	14534.2	14570.8	44236	0	10
2021.07.01	14572.2	14620.6	14486.9	14555.4	47774	0	10
2021.07.02	14552.9	14743.6	14528.0	14715.6	40281	0	10
2021.07.05	14718.4	14735.7	14689.4	14707.9	7266	0	10
2021.07.06	14709.9	14803.3	14639.1	14775.6	58040	0	10
2021.07.07	14776.2	14897.2	14740.5	14825.2	68271	0	10
2021.07.08	14824.3	14835.7	14555.9	14727.6	118592	0	10
2021.07.09	14726.8	14846.0	14654.8	14827.3	78689	0	10
2021.07.12	14843.6	14902.8	14799.3	14889.6	54327	0	10
2021.07.13	14891.8	15009.0	14808.6	14880.0	66871	0	10
2021.07.14	14882.3	15010.3	14855.9	14909.6	75396	0	10
2021.07.15	14909.9	14976.8	14723.3	14789.8	90144	0	10
2021.07.16	14791.2	14884.2	14672.6	14682.9	89547	0	10
2021.07.19	14692.1	14696.6	14460.3	14607.1	153814	0	10
2021.07.20	14605.1	14797.3	14532.0	14741.5	96704	0	10
2021.07.21	14744.5	14853.1	14683.1	14852.6	64252	0	10
2021.07.22	14849.1	14997.9	14841.3	14992.9	55740	0	10
2021.07.23	14992.1	15132.1	14949.2	15105.8	47584	0	10
2021.07.26	15108.9	15148.2	15053.1	15137.7	58294	0	10
2021.07.27	15137.1	15145.4	14789.3	14896.8	105509	0	10
2021.07.28	14884.7	15088.7	14882.5	14998.4	122816	0	10
2021.07.29	14997.4	15097.9	14918.6	14926.0	70627	0	10
2021.07.30	14917.1	14993.8	14825.3	14978.5	97487	0	10
2021.08.02	14985.2	15069.9	14947.3	14975.2	70206	0	10
2021.08.03	14974.8	15066.0	14865.8	15050.6	78486	0	10
2021.08.04	15054.6	15123.9	15013.5	15096.6	61678	0	10
2021.08.05	15093.1	15186.6	15084.2	15185.8	42981	0	10
2021.08.06	15178.0	15180.9	15060.3	15104.5	47642	0	10
2021.08.09	15102.9	15157.3	15014.9	15138.6	50442	0	10
2021.08.10	15140.1	15169.0	15006.6	15058.6	62417	0	10
2021.08.11	15055.3	15130.0	14974.5	15018.7	72822	0	10
2021.08.12	15015.1	15100.2	14951.5	15088.9	48123	0	10
2021.08.13	15087.0	15151.5	15065.2	15131.2	38077	0	10
2021.08.16	15123.5	15146.8	14925.9	15141.8	66240	0	10
2021.08.17	15140.2	15141.1	14905.6	14976.5	112058	0	10
2021.08.18	14976.7	15042.7	14811.9	14843.3	92129	0	10
2021.08.19	14840.5	15003.7	14715.2	14948.3	150316	0	10
2021.08.20	14946.5	15104.7	14856.5	15099.1	79216	0	10
2021.08.23	15095.2	15342.3	15095.0	15332.7	40237	0	10
2021.08.24	15329.7	15387.8	15313.8	15367.3	42279	0	10
2021.08.25	15365.5	15401.5	15337.7	15371.3	39671	0	10
2021.08.26	15370.3	15371.1	15260.0	15290.6	74049	0	10
2021.08.27	15288.7	15448.2	15269.6	15431.8	49907	0	10
2021.08.30	15435.5	15621.8	15424.1	15610.9	36442	0	10
2021.08.31	15607.7	15679.8	15521.9	15603.6	62463	0	10
2021.09.01	15602.1	15701.2	15581.7	15613.9	45648	0	10
2021.09.02	15611.0	15684.1	15553.9	15601.2	49312	0	10
2021.09.03	15601.0	15678.3	15554.1	15656.1	54918	0	10
2021.09.06	15660.9	15709.7	15644.6	15702.8	3638	0	10
2021.09.07	15701.3	15703.6	15609.3	15672.4	50664	0	10
2021.09.08	15672.7	15692.4	15524.7	15608.1	72484	0	10
2021.09.09	15609.5	15676.5	15546.0	15562.1	62343	0	10
2021.09.10	15562.4	15668.2	15434.1	15447.7	70839	0	10
2021.09.13	15448.0	15565.4	15351.4	15452.1	110677	0	10
2021.09.14	15448.1	15529.8	15351.9	15396.2	92219	0	10
2021.09.15	15397.7	15523.3	15315.2	15516.0	70910	0	10
2021.09.16	15517.6	15543.4	15368.1	15508.8	72635	0	10
2021.09.17	15508.6	15540.4	15291.4	15298.1	97061	0	10
2021.09.20	15322.5	15353.6	14825.8	15008.7	203128	0	10
2021.09.21	15014.5	15178.8	14982.5	15010.6	161232	0	10
2021.09.22	15008.8	15245.7	14949.3	15198.0	154555	0	10
2021.09.23	15197.9	15365.9	15194.6	15316.4	100301	0	10
2021.09.24	15317.9	15353.4	15195.9	15337.8	100595	0	10
2021.09.27	15344.0	15417.2	15103.7	15191.2	103307	0	10
2021.09.28	15194.5	15210.2	14760.7	14786.1	209885	0	10
2021.09.29	14792.5	14943.5	14730.3	14782.0	189086	0	10
2021.09.30	14791.8	14900.9	14690.2	14709.6	178863	0	10
2021.10.01	14717.8	14835.9	14555.8	14795.5	233872	0	10
2021.10.04	14808.2	14850.7	14384.5	14504.0	268150	0	10
2021.10.05	14509.7	14770.1	14425.7	14677.1	192407	0	10
2021.10.06	14675.1	14785.1	14438.7	14781.2	223070	0	10
2021.10.07	14785.5	15016.1	14785.5	14905.7	111771	0	10
2021.10.08	14905.9	15010.7	14807.0	14820.9	159334	0	10
2021.10.11	14839.2	14912.5	14692.2	14699.4	152632	0	10
2021.10.12	14706.9	14798.2	14601.2	14613.8	184466	0	10
2021.10.13	14606.7	14810.9	14606.7	14783.2	143242	0	10
2021.10.14	14784.0	15086.7	14784.0	15080.1	78943	0	10
2021.10.15	15075.2	15158.5	15036.4	15158.0	82058	0	18
2021.10.18	15172.0	15312.0	15053.7	15302.0	90198	0	18
2021.10.19	15305.8	15443.2	15285.8	15427.1	67927	0	18
2021.10.20	15427.4	15461.8	15335.0	15371.5	62332	0	18
2021.10.21	15371.8	15499.1	15316.5	15397.9	58372	0	18
2021.10.22	15394.5	15478.9	15289.7	15337.3	92751	0	18
2021.10.25	15334.6	15560.4	15311.5	15557.5	76601	0	18
2021.10.26	15551.9	15715.9	15518.8	15542.3	96040	0	18
2021.10.27	15548.8	15732.8	15522.6	15608.8	98757	0	18
2021.10.28	15611.4	15791.2	15606.4	15682.9	88076	0	18
2021.10.29	15694.1	15878.5	15609.7	15877.1	74833	0	18
2021.11.01	15900.9	15928.5	15783.6	15902.7	87107	0	18
2021.11.02	15902.4	15994.5	15863.7	15972.7	73058	0	18
