<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.03.14	18:00:00	12166.1	12228.4	12165.4	12206.5	8023	0	15
2023.03.14	19:00:00	12206.1	12219.3	12175.3	12191.9	8391	0	15
2023.03.14	20:00:00	12191.7	12200.9	12100.4	12116.4	14245	0	15
2023.03.14	21:00:00	12116.1	12142.9	12065.3	12107.3	12282	0	15
2023.03.14	22:00:00	12107.8	12217.3	12041.3	12198.4	13350	0	15
2023.03.14	23:00:00	12200.1	12208.8	12182.5	12208.2	969	0	15
2023.03.15	01:00:00	12201.3	12207.8	12184.1	12187.3	1364	0	27
2023.03.15	02:00:00	12187.5	12207.0	12187.5	12197.5	1934	0	27
2023.03.15	03:00:00	12197.6	12201.4	12182.8	12195.0	2889	0	27
2023.03.15	04:00:00	12193.9	12214.8	12192.7	12208.8	2616	0	27
2023.03.15	05:00:00	12208.3	12245.8	12206.3	12238.7	2987	0	27
2023.03.15	06:00:00	12238.3	12241.0	12215.0	12220.5	1672	0	27
2023.03.15	07:00:00	12219.7	12223.2	12204.8	12218.3	1029	0	27
2023.03.15	08:00:00	12217.2	12218.8	12193.3	12202.8	2039	0	27
2023.03.15	09:00:00	12203.1	12239.8	12202.1	12228.3	2871	0	27
2023.03.15	10:00:00	12228.5	12237.0	12198.3	12212.8	4428	0	27
2023.03.15	11:00:00	12212.8	12238.6	12198.8	12201.2	8183	0	27
2023.03.15	12:00:00	12201.1	12203.8	12114.3	12121.3	9540	0	27
2023.03.15	13:00:00	12121.3	12135.1	11969.0	12007.3	15424	0	27
2023.03.15	14:00:00	12011.5	12055.3	12005.3	12032.1	12648	0	27
2023.03.15	15:00:00	12031.3	12090.6	11977.3	12023.8	12951	0	27
2023.03.15	16:00:00	12023.8	12148.3	11999.8	12079.6	24324	0	15
2023.03.15	17:00:00	12080.7	12140.7	12024.8	12103.4	29399	0	15
2023.03.15	18:00:00	12103.8	12184.3	12083.9	12132.5	17910	0	15
2023.03.15	19:00:00	12131.9	12147.5	12056.3	12071.1	13143	0	15
2023.03.15	20:00:00	12071.8	12177.6	12060.1	12160.1	15556	0	15
2023.03.15	21:00:00	12160.9	12261.4	12126.3	12248.5	19582	0	15
2023.03.15	22:00:00	12248.7	12279.3	12172.6	12264.1	20082	0	15
2023.03.15	23:00:00	12264.7	12276.5	12255.2	12267.5	3763	0	15
2023.03.16	01:00:00	12264.3	12295.8	12255.0	12290.3	2651	0	27
2023.03.16	02:00:00	12290.6	12300.6	12264.4	12275.8	2939	0	27
2023.03.16	03:00:00	12274.5	12328.4	12271.4	12323.4	6146	0	27
2023.03.16	04:00:00	12322.8	12333.3	12297.0	12304.5	6486	0	27
2023.03.16	05:00:00	12304.3	12322.8	12291.9	12308.3	4121	0	27
2023.03.16	06:00:00	12308.5	12313.1	12286.3	12301.1	3169	0	27
2023.03.16	07:00:00	12301.0	12321.3	12300.8	12319.2	2430	0	27
2023.03.16	08:00:00	12318.8	12320.2	12298.3	12302.1	2791	0	27
2023.03.16	09:00:00	12302.0	12308.1	12270.1	12276.6	3713	0	27
2023.03.16	10:00:00	12276.3	12325.8	12259.8	12315.8	7440	0	27
2023.03.16	11:00:00	12315.8	12327.7	12282.8	12288.8	11516	0	27
2023.03.16	12:00:00	12289.0	12297.7	12248.3	12274.1	8123	0	27
2023.03.16	13:00:00	12274.3	12290.9	12258.3	12288.1	5940	0	27
2023.03.16	14:00:00	12287.8	12300.6	12251.9	12283.0	6628	0	27
2023.03.16	15:00:00	12284.3	12299.4	12225.3	12245.3	9621	0	27
2023.03.16	16:00:00	12245.1	12289.9	12186.3	12289.2	21394	0	15
2023.03.16	17:00:00	12289.3	12407.3	12235.3	12391.1	20230	0	15
2023.03.16	18:00:00	12391.4	12537.6	12373.1	12516.6	15607	0	15
2023.03.16	19:00:00	12517.1	12554.8	12462.1	12545.9	12505	0	15
2023.03.16	20:00:00	12546.0	12560.6	12506.6	12535.0	11617	0	15
2023.03.16	21:00:00	12534.6	12564.6	12505.4	12561.6	8079	0	15
2023.03.16	22:00:00	12562.0	12605.0	12555.0	12588.1	8804	0	15
2023.03.16	23:00:00	12588.4	12597.2	12567.8	12583.2	2150	0	15
2023.03.17	01:00:00	12576.0	12591.0	12564.8	12588.9	1726	0	27
2023.03.17	02:00:00	12588.8	12601.3	12586.2	12594.7	2144	0	27
2023.03.17	03:00:00	12594.6	12596.3	12573.8	12578.8	2421	0	27
2023.03.17	04:00:00	12579.3	12587.8	12574.0	12581.8	3265	0	27
2023.03.17	05:00:00	12581.6	12590.8	12578.8	12581.0	2377	0	27
2023.03.17	06:00:00	12580.8	12595.3	12578.8	12591.4	1553	0	27
2023.03.17	07:00:00	12592.5	12610.4	12591.3	12609.0	1349	0	27
2023.03.17	08:00:00	12609.1	12617.1	12603.8	12611.5	1583	0	27
2023.03.17	09:00:00	12611.8	12636.9	12600.0	12635.4	1302	0	27
2023.03.17	10:00:00	12633.6	12639.2	12606.3	12611.5	3719	0	27
2023.03.17	11:00:00	12611.6	12629.0	12588.0	12597.7	7660	0	27
2023.03.17	12:00:00	12597.8	12614.4	12580.1	12602.9	4645	0	27
2023.03.17	13:00:00	12602.0	12606.6	12581.5	12591.7	4161	0	27
2023.03.17	14:00:00	12592.7	12610.3	12571.2	12608.0	4769	0	27
2023.03.17	15:00:00	12607.8	12614.5	12532.0	12549.3	5504	0	27
2023.03.17	16:00:00	12549.4	12636.0	12548.4	12620.4	18102	0	15
2023.03.17	17:00:00	12619.9	12681.9	12478.1	12515.5	19539	0	15
2023.03.17	18:00:00	12515.8	12539.4	12444.6	12490.1	14602	0	15
2023.03.17	19:00:00	12490.4	12556.1	12480.1	12512.1	12325	0	15
2023.03.17	20:00:00	12512.4	12568.9	12509.6	12554.6	10617	0	15
2023.03.17	21:00:00	12555.1	12574.4	12458.6	12495.6	10751	0	15
2023.03.17	22:00:00	12496.1	12542.6	12480.1	12522.6	12563	0	15
2023.03.17	23:00:00	12522.4	12546.2	12518.8	12519.5	1170	0	15
2023.03.20	01:00:00	12611.3	12611.3	12537.6	12576.6	6127	0	27
2023.03.20	02:00:00	12576.5	12595.8	12559.8	12581.3	3836	0	27
2023.03.20	03:00:00	12581.6	12601.6	12579.8	12585.7	4161	0	27
2023.03.20	04:00:00	12585.0	12585.0	12530.9	12550.1	4755	0	27
2023.03.20	05:00:00	12550.0	12566.5	12544.3	12566.3	3275	0	27
2023.03.20	06:00:00	12566.1	12567.1	12535.9	12541.3	3225	0	27
2023.03.20	07:00:00	12541.8	12553.3	12510.8	12531.1	2740	0	27
2023.03.20	08:00:00	12531.4	12542.5	12520.2	12527.7	2892	0	27
2023.03.20	09:00:00	12527.1	12532.4	12407.0	12446.3	7346	0	27
2023.03.20	10:00:00	12447.4	12479.9	12426.8	12465.8	9017	0	27
2023.03.20	11:00:00	12467.0	12493.3	12400.0	12491.8	13901	0	27
2023.03.20	12:00:00	12492.0	12537.0	12477.5	12528.1	10052	0	27
2023.03.20	13:00:00	12527.8	12553.8	12512.5	12530.8	8006	0	27
2023.03.20	14:00:00	12530.6	12538.8	12488.5	12512.6	7270	0	27
2023.03.20	15:00:00	12511.3	12562.4	12490.6	12546.4	7206	0	27
2023.03.20	16:00:00	12546.3	12548.3	12404.9	12439.4	15383	0	15
2023.03.20	17:00:00	12439.9	12526.4	12430.1	12520.6	16610	0	15
2023.03.20	18:00:00	12519.9	12572.6	12489.5	12491.9	10549	0	15
2023.03.20	19:00:00	12491.4	12525.9	12440.9	12514.9	10599	0	15
2023.03.20	20:00:00	12516.1	12551.5	12511.4	12539.6	7347	0	15
2023.03.20	21:00:00	12539.9	12561.4	12512.1	12540.4	7515	0	15
2023.03.20	22:00:00	12540.1	12585.6	12522.9	12570.8	8845	0	15
2023.03.20	23:00:00	12572.8	12581.9	12564.5	12577.6	524	0	15
2023.03.21	01:00:00	12572.8	12577.6	12561.3	12573.1	1370	0	27
2023.03.21	02:00:00	12572.9	12573.6	12557.5	12568.4	1294	0	27
2023.03.21	03:00:00	12568.6	12612.6	12558.9	12579.4	3701	0	27
2023.03.21	04:00:00	12579.3	12581.4	12552.6	12571.8	3076	0	27
2023.03.21	05:00:00	12571.4	12585.8	12569.8	12576.6	1829	0	27
2023.03.21	06:00:00	12576.6	12579.6	12564.9	12571.1	1371	0	27
2023.03.21	07:00:00	12570.9	12574.2	12562.8	12572.7	905	0	27
2023.03.21	08:00:00	12572.1	12582.5	12567.1	12574.6	1534	0	27
2023.03.21	09:00:00	12573.8	12587.2	12568.6	12585.6	1719	0	27
2023.03.21	10:00:00	12585.4	12617.5	12574.2	12599.8	3614	0	27
2023.03.21	11:00:00	12600.4	12609.1	12582.5	12586.3	6046	0	27
2023.03.21	12:00:00	12586.4	12593.5	12570.0	12593.5	3169	0	27
2023.03.21	13:00:00	12592.3	12623.6	12586.2	12602.2	3987	0	27
2023.03.21	14:00:00	12602.4	12667.1	12599.4	12657.8	4392	0	27
2023.03.21	15:00:00	12657.4	12665.0	12629.8	12639.5	2996	0	27
2023.03.21	16:00:00	12639.1	12694.1	12636.4	12690.9	7792	0	15
2023.03.21	17:00:00	12692.2	12713.7	12589.9	12608.4	12668	0	15
2023.03.21	18:00:00	12609.1	12654.7	12589.6	12608.9	9492	0	15
2023.03.21	19:00:00	12609.2	12664.7	12602.4	12655.9	7161	0	15
2023.03.21	20:00:00	12657.4	12696.2	12648.2	12659.7	5657	0	15
2023.03.21	21:00:00	12660.7	12724.7	12658.2	12716.4	5044	0	15
2023.03.21	22:00:00	12716.7	12773.5	12714.7	12753.8	6101	0	15
2023.03.21	23:00:00	12753.4	12761.3	12747.3	12750.3	491	0	15
2023.03.22	01:00:00	12744.1	12746.1	12738.8	12742.2	882	0	27
2023.03.22	02:00:00	12742.4	12751.0	12738.8	12744.2	1154	0	27
2023.03.22	03:00:00	12744.1	12747.0	12732.8	12743.1	2248	0	27
2023.03.22	04:00:00	12742.1	12761.8	12739.4	12760.0	1961	0	27
2023.03.22	05:00:00	12760.1	12760.5	12746.1	12750.7	1197	0	27
2023.03.22	06:00:00	12750.6	12752.7	12745.7	12751.6	957	0	27
2023.03.22	07:00:00	12750.8	12761.5	12749.3	12757.2	531	0	27
2023.03.22	08:00:00	12757.4	12758.3	12742.9	12743.9	947	0	27
2023.03.22	09:00:00	12743.5	12751.8	12738.6	12750.6	998	0	27
2023.03.22	10:00:00	12750.4	12751.2	12707.1	12709.2	1973	0	27
2023.03.22	11:00:00	12708.6	12710.8	12685.5	12692.8	2537	0	27
2023.03.22	12:00:00	12692.9	12723.3	12686.3	12714.7	1661	0	27
2023.03.22	13:00:00	12714.9	12734.3	12708.6	12728.8	1443	0	27
2023.03.22	14:00:00	12728.4	12742.5	12718.6	12725.3	1063	0	27
2023.03.22	15:00:00	12726.2	12732.7	12711.4	12729.1	1000	0	27
2023.03.22	16:00:00	12729.3	12771.6	12726.7	12759.8	7510	0	15
2023.03.22	17:00:00	12760.2	12815.2	12740.4	12790.1	8714	0	15
2023.03.22	18:00:00	12789.8	12821.2	12763.9	12808.9	6021	0	15
2023.03.22	19:00:00	12809.4	12809.6	12751.8	12768.1	5746	0	15
2023.03.22	20:00:00	12768.6	12808.0	12747.9	12798.9	4874	0	15
2023.03.22	21:00:00	12799.4	12958.2	12754.5	12798.1	30620	0	15
2023.03.22	22:00:00	12798.4	12866.7	12572.6	12574.4	26090	0	15
2023.03.22	23:00:00	12575.1	12593.2	12554.1	12578.8	3980	0	15
2023.03.23	01:00:00	12578.3	12600.3	12574.3	12597.4	1822	0	27
2023.03.23	02:00:00	12597.3	12601.2	12584.4	12595.1	1903	0	27
2023.03.23	03:00:00	12594.6	12608.5	12581.1	12598.4	3170	0	27
2023.03.23	04:00:00	12598.6	12616.2	12595.2	12614.3	2249	0	27
2023.03.23	05:00:00	12615.1	12651.1	12614.6	12644.3	1257	0	27
2023.03.23	06:00:00	12645.2	12648.8	12638.1	12646.5	1100	0	27
2023.03.23	07:00:00	12645.8	12649.1	12639.1	12647.6	392	0	27
2023.03.23	08:00:00	12647.4	12671.5	12639.5	12664.2	1434	0	27
2023.03.23	09:00:00	12663.1	12680.2	12653.2	12670.6	2105	0	27
2023.03.23	10:00:00	12670.8	12695.0	12664.1	12686.1	2627	0	27
2023.03.23	11:00:00	12686.6	12730.6	12683.6	12717.0	3198	0	27
2023.03.23	12:00:00	12716.9	12718.7	12690.1	12709.8	2690	0	27
2023.03.23	13:00:00	12709.6	12715.0	12667.8	12700.1	2833	0	27
2023.03.23	14:00:00	12700.2	12712.1	12687.8	12698.6	2051	0	27
2023.03.23	15:00:00	12699.3	12719.3	12676.6	12698.0	3837	0	27
2023.03.23	16:00:00	12697.9	12771.7	12679.3	12766.5	10190	0	15
2023.03.23	17:00:00	12766.0	12882.2	12763.7	12872.2	12836	0	15
2023.03.23	18:00:00	12872.6	12907.3	12844.4	12864.2	9327	0	15
2023.03.23	19:00:00	12863.6	12879.1	12825.3	12836.9	9317	0	15
2023.03.23	20:00:00	12837.5	12854.9	12764.8	12770.6	11196	0	15
2023.03.23	21:00:00	12771.1	12790.5	12613.9	12682.1	14773	0	15
2023.03.23	22:00:00	12682.9	12789.0	12610.9	12725.3	23450	0	15
2023.03.23	23:00:00	12724.6	12769.5	12703.4	12749.6	2813	0	15
2023.03.24	01:00:00	12752.3	12757.5	12713.1	12724.0	1159	0	27
2023.03.24	02:00:00	12723.1	12745.2	12721.3	12741.4	1169	0	27
2023.03.24	03:00:00	12742.7	12742.7	12723.6	12732.9	1224	0	27
2023.03.24	04:00:00	12732.2	12733.2	12699.4	12724.8	2563	0	27
2023.03.24	05:00:00	12724.8	12747.1	12723.2	12729.0	1169	0	27
2023.03.24	06:00:00	12729.3	12742.6	12727.0	12738.2	614	0	27
2023.03.24	07:00:00	12737.8	12740.3	12730.3	12734.0	414	0	27
2023.03.24	08:00:00	12733.8	12763.0	12732.6	12745.9	736	0	27
2023.03.24	09:00:00	12746.9	12756.8	12743.3	12750.8	863	0	27
2023.03.24	10:00:00	12750.3	12796.8	12734.1	12783.9	2134	0	27
2023.03.24	11:00:00	12784.1	12785.8	12699.9	12734.8	7710	0	27
2023.03.24	12:00:00	12734.3	12753.0	12665.1	12673.1	7431	0	27
2023.03.24	13:00:00	12674.0	12696.0	12652.0	12686.0	8646	0	27
2023.03.24	14:00:00	12685.6	12693.8	12646.0	12654.8	6991	0	27
2023.03.24	15:00:00	12654.3	12695.9	12630.5	12684.9	6787	0	27
2023.03.24	16:00:00	12685.3	12721.6	12614.1	12698.4	16779	0	15
2023.03.24	17:00:00	12699.6	12719.4	12634.6	12679.9	19715	0	15
2023.03.24	18:00:00	12679.6	12711.4	12605.9	12705.0	14539	0	15
2023.03.24	19:00:00	12705.4	12731.9	12634.4	12682.9	11384	0	15
2023.03.24	20:00:00	12683.4	12726.4	12663.6	12693.5	9804	0	15
2023.03.24	21:00:00	12694.6	12749.0	12687.1	12732.0	7814	0	15
2023.03.24	22:00:00	12732.8	12776.4	12713.4	12775.8	9668	0	15
2023.03.24	23:00:00	12775.3	12805.1	12768.8	12800.1	1145	0	15
2023.03.27	01:00:00	12792.5	12822.7	12783.3	12814.2	2958	0	27
2023.03.27	02:00:00	12814.3	12840.4	12810.6	12827.3	2360	0	27
2023.03.27	03:00:00	12829.6	12829.7	12792.8	12801.9	2795	0	27
2023.03.27	04:00:00	12802.3	12808.8	12788.0	12793.1	2486	0	27
2023.03.27	05:00:00	12793.3	12804.6	12791.0	12802.2	1545	0	27
2023.03.27	06:00:00	12802.8	12841.8	12800.3	12831.7	1768	0	27
2023.03.27	07:00:00	12831.3	12833.9	12814.3	12822.7	800	0	27
2023.03.27	08:00:00	12822.0	12855.3	12816.6	12841.3	2449	0	27
2023.03.27	09:00:00	12842.3	12845.4	12814.8	12825.5	2685	0	27
2023.03.27	10:00:00	12825.6	12831.6	12730.0	12751.0	6407	0	27
2023.03.27	11:00:00	12751.1	12796.6	12748.0	12790.0	3883	0	27
2023.03.27	12:00:00	12790.6	12810.5	12778.0	12798.3	2909	0	27
2023.03.27	13:00:00	12798.3	12822.3	12798.3	12808.8	2443	0	27
2023.03.27	14:00:00	12808.8	12837.9	12807.8	12824.9	2759	0	27
2023.03.27	15:00:00	12824.8	12831.5	12791.9	12795.5	2200	0	27
2023.03.27	16:00:00	12796.1	12846.3	12764.1	12813.4	9737	0	15
2023.03.27	17:00:00	12814.1	12829.4	12740.0	12743.1	10827	0	15
2023.03.27	18:00:00	12743.4	12750.3	12656.6	12662.9	9727	0	15
2023.03.27	19:00:00	12663.4	12699.5	12647.4	12671.9	8232	0	15
2023.03.27	20:00:00	12672.5	12715.5	12649.6	12687.6	7196	0	15
2023.03.27	21:00:00	12687.3	12740.9	12670.1	12737.8	6032	0	15
2023.03.27	22:00:00	12737.5	12749.9	12657.9	12680.6	8397	0	15
2023.03.27	23:00:00	12681.3	12698.9	12678.0	12694.3	475	0	15
2023.03.28	01:00:00	12689.9	12695.5	12682.3	12695.5	612	0	27
2023.03.28	02:00:00	12696.2	12706.0	12694.4	12703.7	465	0	27
2023.03.28	03:00:00	12703.3	12704.2	12689.0	12692.6	1302	0	27
2023.03.28	04:00:00	12692.5	12703.4	12679.3	12679.3	1354	0	27
2023.03.28	05:00:00	12680.0	12693.5	12672.1	12692.6	996	0	27
2023.03.28	06:00:00	12692.7	12695.8	12687.5	12689.6	540	0	27
2023.03.28	07:00:00	12689.8	12692.8	12679.8	12682.0	238	0	27
2023.03.28	08:00:00	12681.3	12689.3	12672.8	12686.2	398	0	27
2023.03.28	09:00:00	12687.0	12705.3	12683.5	12701.1	1163	0	27
2023.03.28	10:00:00	12701.0	12713.9	12637.8	12643.1	3218	0	27
2023.03.28	11:00:00	12642.4	12652.0	12632.3	12645.9	1599	0	27
2023.03.28	12:00:00	12645.6	12658.0	12639.1	12645.4	906	0	27
2023.03.28	13:00:00	12644.7	12653.8	12633.5	12645.7	899	0	27
2023.03.28	14:00:00	12645.8	12677.3	12640.1	12668.8	810	0	27
2023.03.28	15:00:00	12669.7	12675.8	12638.0	12652.8	942	0	27
2023.03.28	16:00:00	12652.0	12658.4	12564.1	12572.9	9213	0	15
2023.03.28	17:00:00	12573.2	12611.6	12531.6	12537.6	11041	0	15
2023.03.28	18:00:00	12537.9	12602.8	12535.1	12593.5	7279	0	15
2023.03.28	19:00:00	12593.9	12597.8	12544.8	12564.3	5712	0	15
2023.03.28	20:00:00	12564.6	12576.5	12516.1	12521.1	5784	0	15
2023.03.28	21:00:00	12520.5	12571.3	12517.8	12563.6	5009	0	15
2023.03.28	22:00:00	12565.1	12615.6	12558.1	12614.1	6594	0	15
2023.03.28	23:00:00	12614.4	12634.7	12613.7	12628.9	517	0	15
2023.03.29	01:00:00	12629.1	12636.2	12623.5	12625.3	265	0	27
2023.03.29	02:00:00	12625.1	12641.4	12622.8	12640.4	268	0	27
2023.03.29	03:00:00	12639.4	12660.9	12639.4	12658.7	471	0	27
2023.03.29	04:00:00	12659.3	12671.4	12653.5	12662.0	362	0	27
2023.03.29	05:00:00	12663.0	12664.0	12649.8	12652.2	162	0	27
2023.03.29	06:00:00	12652.9	12655.7	12643.3	12654.7	189	0	27
2023.03.29	07:00:00	12655.5	12669.0	12653.0	12666.2	163	0	27
2023.03.29	08:00:00	12667.5	12695.7	12664.3	12695.7	345	0	27
2023.03.29	09:00:00	12696.4	12700.9	12683.0	12699.2	537	0	27
2023.03.29	10:00:00	12699.9	12736.9	12698.5	12721.5	1480	0	27
2023.03.29	11:00:00	12722.3	12731.0	12708.3	12720.5	588	0	27
2023.03.29	12:00:00	12720.3	12735.9	12719.3	12732.8	420	0	27
2023.03.29	13:00:00	12733.5	12733.5	12713.9	12716.2	465	0	27
2023.03.29	14:00:00	12715.5	12733.3	12711.5	12720.0	416	0	27
2023.03.29	15:00:00	12721.3	12740.7	12713.8	12733.9	554	0	27
2023.03.29	16:00:00	12734.7	12807.8	12733.3	12796.1	6982	0	15
2023.03.29	17:00:00	12797.6	12813.5	12736.5	12742.1	9469	0	15
2023.03.29	18:00:00	12741.4	12802.9	12740.4	12802.6	5913	0	15
2023.03.29	19:00:00	12802.7	12815.4	12776.5	12783.8	4580	0	15
2023.03.29	20:00:00	12783.5	12825.0	12775.4	12796.0	5250	0	15
2023.03.29	21:00:00	12796.9	12841.3	12782.6	12836.6	4933	0	15
2023.03.29	22:00:00	12837.0	12879.9	12823.0	12857.9	6724	0	15
2023.03.29	23:00:00	12857.3	12857.3	12844.8	12847.5	378	0	15
2023.03.30	01:00:00	12848.3	12855.5	12838.1	12842.2	234	0	27
2023.03.30	02:00:00	12842.7	12846.3	12827.7	12829.7	350	0	27
2023.03.30	03:00:00	12830.1	12836.6	12818.2	12833.0	403	0	27
2023.03.30	04:00:00	12833.8	12839.0	12823.8	12834.0	289	0	27
2023.03.30	05:00:00	12832.7	12847.7	12824.7	12825.2	301	0	27
2023.03.30	06:00:00	12826.0	12831.5	12822.0	12829.6	190	0	27
2023.03.30	07:00:00	12830.5	12845.2	12829.0	12842.8	136	0	27
2023.03.30	08:00:00	12842.1	12868.5	12840.2	12868.5	588	0	27
2023.03.30	09:00:00	12869.2	12882.6	12860.6	12878.8	913	0	27
2023.03.30	10:00:00	12880.8	12891.8	12863.0	12880.2	1367	0	27
2023.03.30	11:00:00	12879.5	12889.7	12874.2	12882.1	456	0	27
2023.03.30	12:00:00	12882.5	12898.5	12881.8	12894.3	314	0	27
2023.03.30	13:00:00	12894.2	12921.7	12892.5	12915.8	467	0	27
2023.03.30	14:00:00	12915.0	12927.2	12911.5	12919.0	465	0	27
2023.03.30	15:00:00	12918.0	12953.0	12909.0	12938.0	1651	0	27
2023.03.30	16:00:00	12937.2	12968.2	12921.2	12967.6	6650	0	15
2023.03.30	17:00:00	12967.2	12995.7	12915.7	12971.6	9158	0	15
2023.03.30	18:00:00	12972.3	12999.1	12950.3	12965.6	6582	0	15
2023.03.30	19:00:00	12966.1	12972.1	12925.8	12938.1	5938	0	15
2023.03.30	20:00:00	12938.4	12954.1	12898.9	12918.6	5750	0	15
2023.03.30	21:00:00	12919.8	12966.4	12914.6	12953.6	4421	0	15
2023.03.30	22:00:00	12953.3	12977.9	12943.8	12971.9	4668	0	15
2023.03.30	23:00:00	12972.3	12985.5	12970.5	12975.0	296	0	15
2023.03.31	01:00:00	12964.3	12970.0	12958.2	12967.8	340	0	27
2023.03.31	02:00:00	12968.0	12984.6	12966.7	12983.8	229	0	27
2023.03.31	03:00:00	12982.7	13024.7	12981.1	13021.2	595	0	27
2023.03.31	04:00:00	13020.2	13024.0	13010.1	13014.5	337	0	27
2023.03.31	05:00:00	13013.8	13016.2	13004.3	13006.5	203	0	27
2023.03.31	06:00:00	13006.2	13017.1	13000.8	13016.7	185	0	27
2023.03.31	07:00:00	13016.0	13024.7	13014.2	13016.3	161	0	27
2023.03.31	08:00:00	13017.0	13017.0	12992.2	12997.5	304	0	27
2023.03.31	09:00:00	12996.7	13004.5	12976.5	12981.2	483	0	27
2023.03.31	10:00:00	12980.3	12986.8	12967.2	12981.2	822	0	27
2023.03.31	11:00:00	12982.0	12982.7	12962.5	12966.5	559	0	27
2023.03.31	12:00:00	12966.7	12982.5	12963.6	12967.8	390	0	27
2023.03.31	13:00:00	12968.5	12968.5	12957.0	12964.6	325	0	27
2023.03.31	14:00:00	12966.0	12976.7	12960.8	12961.7	351	0	27
2023.03.31	15:00:00	12960.7	13014.2	12945.2	12982.5	2493	0	27
2023.03.31	16:00:00	12983.5	13040.7	12968.7	13028.1	6780	0	15
2023.03.31	17:00:00	13028.1	13077.7	13017.8	13063.8	7624	0	15
2023.03.31	18:00:00	13064.6	13101.1	13056.1	13100.6	4633	0	15
2023.03.31	19:00:00	13099.8	13127.1	13095.3	13115.3	3752	0	15
2023.03.31	20:00:00	13115.6	13123.2	13096.8	13115.9	3464	0	15
2023.03.31	21:00:00	13116.4	13139.3	13111.7	13134.7	3766	0	15
2023.03.31	22:00:00	13134.4	13198.7	13133.8	13187.8	7077	0	15
2023.03.31	23:00:00	13187.8	13196.7	13179.0	13194.7	491	0	15
2023.04.03	01:00:00	13158.5	13160.7	13122.0	13145.6	2573	0	27
2023.04.03	02:00:00	13144.8	13149.8	13123.6	13126.7	836	0	27
2023.04.03	03:00:00	13127.1	13127.1	13086.8	13110.8	1174	0	27
2023.04.03	04:00:00	13110.0	13122.8	13087.7	13099.3	1627	0	27
2023.04.03	05:00:00	13099.2	13105.5	13092.7	13100.2	872	0	27
2023.04.03	06:00:00	13101.1	13116.0	13100.2	13103.0	538	0	27
2023.04.03	07:00:00	13102.8	13114.5	13102.5	13111.7	314	0	27
2023.04.03	08:00:00	13111.2	13115.1	13099.3	13105.8	630	0	27
2023.04.03	09:00:00	13105.1	13118.2	13095.7	13118.1	686	0	27
2023.04.03	10:00:00	13119.0	13133.2	13105.5	13128.5	1362	0	27
2023.04.03	11:00:00	13127.5	13132.5	13090.2	13095.1	617	0	27
2023.04.03	12:00:00	13096.0	13108.5	13095.5	13105.5	319	0	27
2023.04.03	13:00:00	13106.2	13118.0	13105.5	13107.0	366	0	27
2023.04.03	14:00:00	13108.0	13114.6	13088.8	13097.2	438	0	27
2023.04.03	15:00:00	13096.5	13101.5	13066.8	13099.5	647	0	27
2023.04.03	16:00:00	13098.8	13148.7	13085.8	13113.3	7172	0	15
2023.04.03	17:00:00	13120.3	13155.6	13065.2	13066.6	11357	0	15
2023.04.03	18:00:00	13067.2	13081.7	13041.8	13074.3	7535	0	15
2023.04.03	19:00:00	13074.6	13097.1	13059.8	13060.7	4888	0	15
2023.04.03	20:00:00	13060.4	13070.6	13045.7	13062.3	4536	0	15
2023.04.03	21:00:00	13062.6	13118.0	13051.5	13116.3	4425	0	15
2023.04.03	22:00:00	13118.1	13169.9	13112.5	13159.9	5418	0	15
2023.04.03	23:00:00	13159.4	13160.0	13151.3	13152.0	311	0	15
2023.04.04	01:00:00	13140.7	13142.8	13134.2	13134.9	323	0	27
2023.04.04	02:00:00	13135.7	13143.6	13134.9	13135.7	212	0	27
2023.04.04	03:00:00	13136.4	13145.6	13125.2	13137.6	351	0	27
2023.04.04	04:00:00	13138.4	13140.9	13124.2	13124.3	368	0	27
2023.04.04	05:00:00	13123.4	13125.6	13114.7	13120.4	252	0	27
2023.04.04	06:00:00	13119.7	13132.3	13118.9	13132.3	170	0	27
2023.04.04	07:00:00	13132.7	13148.9	13128.4	13137.6	190	0	27
2023.04.04	08:00:00	13136.9	13137.8	13123.5	13129.8	226	0	27
2023.04.04	09:00:00	13127.4	13145.2	13121.2	13143.8	323	0	27
2023.04.04	10:00:00	13144.6	13152.1	13121.4	13127.5	570	0	27
2023.04.04	11:00:00	13127.7	13158.2	13126.6	13154.6	379	0	27
2023.04.04	12:00:00	13155.3	13236.4	13153.9	13231.9	741	0	27
2023.04.04	13:00:00	13232.8	13235.2	13214.4	13214.4	573	0	27
2023.04.04	14:00:00	13213.6	13221.7	13200.7	13211.7	394	0	27
2023.04.04	15:00:00	13210.9	13218.9	13182.6	13191.4	534	0	27
2023.04.04	16:00:00	13190.7	13191.7	13118.7	13168.5	7318	0	15
2023.04.04	17:00:00	13168.6	13215.0	13135.5	13153.0	13706	0	15
2023.04.04	18:00:00	13153.4	13153.8	13095.0	13120.9	9214	0	15
2023.04.04	19:00:00	13118.6	13128.9	13074.9	13110.5	7479	0	15
2023.04.04	20:00:00	13111.1	13138.8	13097.3	13119.8	5154	0	15
2023.04.04	21:00:00	13119.5	13127.5	13071.3	13078.4	5157	0	15
2023.04.04	22:00:00	13077.8	13113.4	13059.1	13113.3	7082	0	15
